0.96,0.01,-0.00,-0.27
0.96,0.00,-0.00,-0.27
0.96,0.00,-0.00,-0.27
0.96,0.01,-0.00,-0.27
0.96,0.00,-0.00,-0.27
0.96,0.01,-0.00,-0.27
0.96,0.00,-0.00,-0.27
0.96,0.00,-0.00,-0.27
0.96,0.00,-0.00,-0.27
0.96,0.01,-0.00,-0.27
0.96,0.01,-0.00,-0.27
0.96,0.01,-0.00,-0.27
0.96,0.01,-0.00,-0.27
0.96,0.01,-0.00,-0.27
0.96,0.01,-0.00,-0.27
